<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
GAZP;60;20170720;170000;120.5000000;120.9800000;120.4600000;120.8600000
GAZP;60;20170720;180000;120.8500000;120.8600000;120.1300000;120.3700000
GAZP;60;20170720;190000;120.3600000;120.6000000;119.8100000;120.6000000
GAZP;60;20170721;110000;120.2100000;120.2600000;119.3100000;119.4000000
GAZP;60;20170721;120000;119.3700000;119.4600000;119.0300000;119.3500000
GAZP;60;20170721;130000;119.3600000;119.9800000;119.3300000;119.7200000
GAZP;60;20170721;140000;119.7200000;120.1000000;119.6000000;119.7600000
GAZP;60;20170721;150000;119.7400000;119.7800000;119.4500000;119.5300000
GAZP;60;20170721;160000;119.5900000;119.6200000;119.2000000;119.2400000
GAZP;60;20170721;170000;119.2400000;119.4800000;119.1400000;119.2900000
GAZP;60;20170721;180000;119.2800000;119.4000000;118.6700000;118.7000000
GAZP;60;20170721;190000;118.6700000;119.1300000;118.6500000;118.9500000
GAZP;60;20170724;110000;118.5400000;118.9000000;117.9200000;118.7500000
GAZP;60;20170724;120000;118.7800000;119.2500000;118.5000000;118.6700000
GAZP;60;20170724;130000;118.6800000;118.8500000;118.4100000;118.7200000
GAZP;60;20170724;140000;118.7400000;119.4000000;118.6000000;119.2400000
GAZP;60;20170724;150000;119.2200000;119.2900000;118.6700000;118.8200000
GAZP;60;20170724;160000;118.8000000;118.8500000;118.4700000;118.6200000
GAZP;60;20170724;170000;118.6400000;118.9500000;118.4900000;118.8000000
GAZP;60;20170724;180000;118.8200000;119.0700000;118.5600000;118.7400000
GAZP;60;20170724;190000;118.7500000;119.1700000;118.5900000;119.1700000
GAZP;60;20170725;110000;119.1600000;119.7000000;119.0100000;119.0600000
GAZP;60;20170725;120000;119.0600000;119.0800000;118.4600000;118.6200000
GAZP;60;20170725;130000;118.6100000;118.6700000;117.9800000;118.2500000
GAZP;60;20170725;140000;118.2500000;118.5700000;118.1500000;118.1500000
GAZP;60;20170725;150000;118.1500000;118.3600000;118.1100000;118.1500000
GAZP;60;20170725;160000;118.1900000;118.2800000;117.6700000;118.2000000
GAZP;60;20170725;170000;118.2000000;118.3500000;118.0900000;118.2400000
GAZP;60;20170725;180000;118.2400000;118.3900000;117.9000000;118.0500000
GAZP;60;20170725;190000;118.0700000;118.4000000;118.0500000;118.4000000
GAZP;60;20170726;110000;118.3500000;119.1200000;118.3500000;118.9500000
GAZP;60;20170726;120000;118.9400000;119.0200000;118.4800000;118.6300000
GAZP;60;20170726;130000;118.6400000;118.7500000;118.2500000;118.3900000
GAZP;60;20170726;140000;118.3900000;118.5200000;118.2800000;118.3900000
GAZP;60;20170726;150000;118.3700000;118.7000000;118.3500000;118.6100000
GAZP;60;20170726;160000;118.5900000;118.7500000;118.5200000;118.6800000
GAZP;60;20170726;170000;118.6500000;118.8400000;118.6100000;118.7400000
GAZP;60;20170726;180000;118.7400000;119.0900000;118.5100000;118.7000000
GAZP;60;20170726;190000;118.6500000;119.0000000;118.3000000;119.0000000
GAZP;60;20170727;110000;119.1200000;119.3500000;118.7500000;118.8800000
GAZP;60;20170727;120000;118.8900000;119.3400000;118.8500000;119.0800000
GAZP;60;20170727;130000;119.0900000;119.3100000;118.9000000;119.0200000
GAZP;60;20170727;140000;119.0300000;119.0300000;118.6000000;118.7400000
GAZP;60;20170727;150000;118.7400000;118.8300000;118.6000000;118.7000000
GAZP;60;20170727;160000;118.7200000;118.8700000;118.6400000;118.7600000
GAZP;60;20170727;170000;118.7600000;118.9500000;118.2700000;118.4100000
GAZP;60;20170727;180000;118.4100000;118.4200000;117.8300000;117.9600000
GAZP;60;20170727;190000;117.9500000;118.6800000;117.9300000;118.6800000
GAZP;60;20170728;110000;118.1600000;118.1800000;117.1700000;117.7700000
GAZP;60;20170728;120000;117.7700000;117.9500000;116.7700000;117.0300000
GAZP;60;20170728;130000;117.0200000;117.0200000;115.9200000;116.0500000
GAZP;60;20170728;140000;116.0500000;116.4000000;115.9200000;116.3200000
GAZP;60;20170728;150000;116.3200000;116.3400000;115.9800000;116.1300000
GAZP;60;20170728;160000;116.1000000;116.1500000;115.5700000;115.8400000
GAZP;60;20170728;170000;115.8200000;116.1200000;115.4100000;115.9100000
GAZP;60;20170728;180000;115.8700000;116.7000000;115.7500000;116.4200000
GAZP;60;20170728;190000;116.4300000;117.0200000;116.4300000;116.9000000
GAZP;60;20170731;110000;116.7100000;117.0800000;115.0800000;115.3800000
GAZP;60;20170731;120000;115.3800000;115.7600000;115.1500000;115.2000000
GAZP;60;20170731;130000;115.2000000;115.6500000;115.1100000;115.5900000
GAZP;60;20170731;140000;115.6200000;116.2100000;115.5100000;116.1100000
GAZP;60;20170731;150000;116.1300000;116.2400000;115.7400000;116.2000000
GAZP;60;20170731;160000;116.1900000;116.2200000;115.7600000;115.9400000
GAZP;60;20170731;170000;115.9400000;117.3300000;115.9400000;117.3100000
GAZP;60;20170731;180000;117.3100000;117.9200000;117.0500000;117.6600000
GAZP;60;20170731;190000;117.6300000;118.1800000;116.1000000;116.1000000
GAZP;60;20170801;110000;116.8300000;118.1000000;116.8200000;117.8500000
GAZP;60;20170801;120000;117.8300000;118.5200000;117.8000000;118.2500000
GAZP;60;20170801;130000;118.2600000;118.5600000;118.0500000;118.3600000
GAZP;60;20170801;140000;118.3500000;118.6500000;118.2600000;118.4800000
GAZP;60;20170801;150000;118.4700000;118.6000000;117.8300000;117.8700000
GAZP;60;20170801;160000;117.9000000;118.2700000;117.6200000;118.0300000
GAZP;60;20170801;170000;118.0300000;118.1000000;117.6000000;117.8400000
GAZP;60;20170801;180000;117.8100000;118.1000000;117.7900000;118.0100000
GAZP;60;20170801;190000;118.0100000;118.1000000;117.6500000;117.9900000
GAZP;60;20170802;110000;118.0000000;118.6300000;117.9000000;118.1600000
GAZP;60;20170802;120000;118.1300000;118.4500000;118.0000000;118.4300000
GAZP;60;20170802;130000;118.3900000;118.7900000;118.3600000;118.7500000
GAZP;60;20170802;140000;118.7700000;118.9500000;118.6500000;118.8300000
GAZP;60;20170802;150000;118.8300000;118.8900000;118.5800000;118.6600000
GAZP;60;20170802;160000;118.6400000;118.6600000;118.3500000;118.4100000
GAZP;60;20170802;170000;118.4100000;118.8800000;118.3800000;118.8500000
GAZP;60;20170802;180000;118.8700000;119.0700000;118.5300000;118.5700000
GAZP;60;20170802;190000;118.5800000;119.0900000;118.5000000;119.0900000
GAZP;60;20170803;110000;119.1300000;119.7600000;118.8500000;119.6200000
GAZP;60;20170803;120000;119.6100000;119.7500000;119.4700000;119.7200000
GAZP;60;20170803;130000;119.6700000;119.9900000;119.5500000;119.7000000
GAZP;60;20170803;140000;119.7100000;119.8900000;119.5600000;119.8900000
GAZP;60;20170803;150000;119.8900000;119.9500000;119.2900000;119.5800000
GAZP;60;20170803;160000;119.5900000;119.8200000;119.4900000;119.7600000
GAZP;60;20170803;170000;119.7600000;119.9400000;119.6900000;119.7600000
GAZP;60;20170803;180000;119.7300000;119.7900000;119.2300000;119.5200000
GAZP;60;20170803;190000;119.5200000;119.7300000;119.3800000;119.5800000
GAZP;60;20170804;110000;119.3400000;119.4700000;118.8000000;118.8500000
GAZP;60;20170804;120000;118.8500000;119.1300000;118.7300000;118.9400000
GAZP;60;20170804;130000;118.9300000;119.1400000;118.7000000;118.9300000
GAZP;60;20170804;140000;118.9100000;118.9700000;118.6800000;118.9000000
GAZP;60;20170804;150000;118.8500000;119.4400000;118.7800000;119.3600000
GAZP;60;20170804;160000;119.3400000;119.8800000;119.2000000;119.6100000
GAZP;60;20170804;170000;119.6100000;119.6500000;119.2100000;119.2500000
GAZP;60;20170804;180000;119.2700000;119.4700000;119.1200000;119.1900000
GAZP;60;20170804;190000;119.1700000;119.6000000;119.1700000;119.4500000
GAZP;60;20170807;110000;119.3200000;120.1000000;119.3100000;119.9500000
GAZP;60;20170807;120000;119.9500000;120.3800000;119.9000000;120.1700000
GAZP;60;20170807;130000;120.1500000;120.3100000;119.3800000;119.4900000
GAZP;60;20170807;140000;119.5000000;119.6100000;118.9000000;119.0900000
GAZP;60;20170807;150000;119.0800000;119.4100000;119.0200000;119.2000000
GAZP;60;20170807;160000;119.1900000;119.5600000;119.1200000;119.4600000
GAZP;60;20170807;170000;119.4600000;119.7200000;119.2300000;119.6200000
GAZP;60;20170807;180000;119.6200000;119.6400000;119.2000000;119.4900000
GAZP;60;20170807;190000;119.4500000;119.5900000;119.3900000;119.5000000
GAZP;60;20170808;110000;119.4700000;119.7700000;119.2500000;119.4500000
GAZP;60;20170808;120000;119.4800000;119.7000000;119.3600000;119.3900000
GAZP;60;20170808;130000;119.3700000;119.6000000;119.2800000;119.3100000
GAZP;60;20170808;140000;119.3100000;119.7900000;119.2600000;119.7700000
GAZP;60;20170808;150000;119.7700000;119.8900000;119.5800000;119.7300000
GAZP;60;20170808;160000;119.7300000;119.7300000;119.5200000;119.6100000
GAZP;60;20170808;170000;119.6100000;119.6400000;119.3000000;119.4100000
GAZP;60;20170808;180000;119.4000000;119.6300000;119.3200000;119.6300000
GAZP;60;20170808;190000;119.6200000;119.7800000;119.5600000;119.6700000
GAZP;60;20170809;110000;119.3900000;119.4600000;118.8000000;118.9300000
GAZP;60;20170809;120000;118.9400000;119.0000000;118.6000000;118.7400000
GAZP;60;20170809;130000;118.7700000;118.7900000;118.1600000;118.5000000
GAZP;60;20170809;140000;118.5500000;118.7800000;118.4900000;118.6300000
GAZP;60;20170809;150000;118.6800000;118.7000000;118.3600000;118.3800000
GAZP;60;20170809;160000;118.3900000;118.5600000;118.2100000;118.3200000
GAZP;60;20170809;170000;118.3000000;118.6300000;118.0200000;118.2000000
GAZP;60;20170809;180000;118.2100000;118.5300000;118.0400000;118.4400000
GAZP;60;20170809;190000;118.4400000;118.6800000;118.2800000;118.6800000
GAZP;60;20170810;110000;118.7100000;119.4000000;118.7100000;119.2300000
GAZP;60;20170810;120000;119.2400000;119.2700000;118.6100000;118.6500000
GAZP;60;20170810;130000;118.6300000;118.6800000;118.2200000;118.3900000
GAZP;60;20170810;140000;118.3900000;118.6700000;118.2100000;118.6400000
GAZP;60;20170810;150000;118.6700000;118.8400000;118.6000000;118.7500000
GAZP;60;20170810;160000;118.7500000;119.1900000;118.6900000;119.1700000
GAZP;60;20170810;170000;119.1700000;119.2800000;118.7400000;118.8300000
GAZP;60;20170810;180000;118.8600000;118.9000000;118.0500000;118.2200000
GAZP;60;20170810;190000;118.2400000;118.3000000;118.0300000;118.0500000
GAZP;60;20170811;110000;117.5600000;117.8500000;117.1600000;117.4600000
GAZP;60;20170811;120000;117.4600000;117.4600000;116.3400000;116.5000000
GAZP;60;20170811;130000;116.5200000;116.8900000;116.4500000;116.7200000
GAZP;60;20170811;140000;116.7000000;117.0600000;116.6600000;116.8600000
GAZP;60;20170811;150000;116.8800000;116.9800000;116.4000000;116.5000000
GAZP;60;20170811;160000;116.4800000;116.9100000;116.4500000;116.7200000
GAZP;60;20170811;170000;116.7500000;117.0300000;116.4700000;116.5500000
GAZP;60;20170811;180000;116.5600000;116.9500000;116.5100000;116.8700000
GAZP;60;20170811;190000;116.9000000;117.2800000;116.8000000;116.9300000
GAZP;60;20170814;110000;117.1800000;117.9900000;117.1500000;117.4700000
GAZP;60;20170814;120000;117.4700000;117.7800000;117.2500000;117.6800000
GAZP;60;20170814;130000;117.6800000;117.8700000;117.6100000;117.6500000
GAZP;60;20170814;140000;117.6500000;117.7400000;117.4500000;117.5500000
GAZP;60;20170814;150000;117.5400000;117.5900000;117.3700000;117.5200000
GAZP;60;20170814;160000;117.5400000;117.6400000;117.2700000;117.3700000
GAZP;60;20170814;170000;117.4200000;117.6500000;117.3400000;117.4800000
GAZP;60;20170814;180000;117.4900000;117.7100000;117.2800000;117.4000000
GAZP;60;20170814;190000;117.3800000;117.7100000;117.3300000;117.4000000
GAZP;60;20170815;110000;117.1200000;117.2500000;116.6200000;116.6800000
GAZP;60;20170815;120000;116.6800000;116.8900000;116.6500000;116.7800000
GAZP;60;20170815;130000;116.7500000;116.8100000;116.6100000;116.7100000
GAZP;60;20170815;140000;116.7100000;116.9300000;116.5100000;116.6600000
GAZP;60;20170815;150000;116.6500000;116.7500000;116.5500000;116.6500000
GAZP;60;20170815;160000;116.6500000;116.7400000;116.5100000;116.6100000
GAZP;60;20170815;170000;116.5600000;116.8800000;116.5100000;116.8100000
GAZP;60;20170815;180000;116.7800000;117.6500000;116.7800000;117.4800000
GAZP;60;20170815;190000;117.4800000;117.7000000;117.4000000;117.5900000
GAZP;60;20170816;110000;117.8000000;117.8700000;117.1800000;117.4400000
GAZP;60;20170816;120000;117.4100000;117.4400000;117.1100000;117.2700000
GAZP;60;20170816;130000;117.2800000;117.5600000;117.2000000;117.5200000
GAZP;60;20170816;140000;117.5100000;117.5800000;117.3200000;117.4300000
GAZP;60;20170816;150000;117.4500000;117.4600000;117.3000000;117.4300000
GAZP;60;20170816;160000;117.4100000;117.4600000;117.1200000;117.2100000
GAZP;60;20170816;170000;117.1700000;117.3800000;117.0800000;117.1600000
GAZP;60;20170816;180000;117.1700000;117.3700000;116.9000000;117.1900000
GAZP;60;20170816;190000;117.1600000;117.2200000;116.6300000;116.7500000
GAZP;60;20170817;110000;116.7200000;116.8500000;116.0900000;116.6800000
GAZP;60;20170817;120000;116.6700000;116.6900000;116.5300000;116.5900000
GAZP;60;20170817;130000;116.5900000;116.9500000;116.3500000;116.8200000
GAZP;60;20170817;140000;116.8200000;116.8600000;116.5100000;116.6500000
GAZP;60;20170817;150000;116.6800000;116.8000000;116.5000000;116.7900000
GAZP;60;20170817;160000;116.8000000;116.9000000;116.2500000;116.5000000
GAZP;60;20170817;170000;116.5000000;116.6900000;116.2500000;116.4500000
GAZP;60;20170817;180000;116.5000000;116.5000000;115.9200000;116.1500000
GAZP;60;20170817;190000;116.1600000;116.3000000;116.0100000;116.2200000
GAZP;60;20170818;110000;115.8500000;115.8600000;115.2000000;115.4100000
GAZP;60;20170818;120000;115.4100000;115.5400000;115.2400000;115.3200000
GAZP;60;20170818;130000;115.3200000;115.5900000;115.2800000;115.3800000
GAZP;60;20170818;140000;115.3900000;115.9700000;115.3100000;115.7600000
GAZP;60;20170818;150000;115.7600000;115.8400000;115.4000000;115.6500000
GAZP;60;20170818;160000;115.6500000;115.8900000;115.5700000;115.6000000
GAZP;60;20170818;170000;115.6000000;115.7200000;115.1500000;115.4000000
GAZP;60;20170818;180000;115.3800000;116.0700000;115.3300000;115.8900000
GAZP;60;20170818;190000;115.9000000;116.0900000;115.7000000;116.0000000
GAZP;60;20170821;110000;116.1000000;116.3100000;115.9000000;116.2000000
GAZP;60;20170821;120000;116.1900000;116.2200000;115.6200000;115.7800000
GAZP;60;20170821;130000;115.7800000;116.0100000;115.7500000;115.9200000
GAZP;60;20170821;140000;115.9000000;116.2400000;115.8800000;116.2000000
GAZP;60;20170821;150000;116.2000000;116.4500000;116.0600000;116.1700000
GAZP;60;20170821;160000;116.1600000;116.3100000;115.9700000;116.2700000
GAZP;60;20170821;170000;116.2400000;116.4700000;115.5100000;115.6600000
GAZP;60;20170821;180000;115.6700000;115.8000000;115.3900000;115.7500000
GAZP;60;20170821;190000;115.7500000;115.9200000;115.5900000;115.9200000
GAZP;60;20170822;110000;115.9900000;116.5000000;115.9200000;116.3400000
GAZP;60;20170822;120000;116.3500000;116.6600000;116.2700000;116.6500000
GAZP;60;20170822;130000;116.6600000;116.7300000;116.2000000;116.3100000
GAZP;60;20170822;140000;116.3100000;116.4900000;116.1700000;116.2600000
GAZP;60;20170822;150000;116.2600000;116.2900000;115.9000000;115.9900000
GAZP;60;20170822;160000;115.9600000;116.2900000;115.9200000;116.0000000
GAZP;60;20170822;170000;116.0000000;116.1300000;115.9300000;115.9600000
GAZP;60;20170822;180000;116.0000000;116.0900000;115.6800000;116.0300000
GAZP;60;20170822;190000;116.0100000;116.1200000;115.8800000;116.0000000
GAZP;60;20170823;110000;116.0900000;116.2700000;115.8000000;115.9200000
GAZP;60;20170823;120000;115.9400000;116.2500000;115.7300000;115.8400000
GAZP;60;20170823;130000;115.8200000;115.9000000;115.4100000;115.5300000
GAZP;60;20170823;140000;115.5300000;115.6600000;115.0700000;115.3100000
GAZP;60;20170823;150000;115.3100000;115.5900000;115.2600000;115.4100000
GAZP;60;20170823;160000;115.4200000;115.6500000;115.2000000;115.4200000
GAZP;60;20170823;170000;115.3800000;115.5800000;115.2900000;115.4500000
GAZP;60;20170823;180000;115.4500000;115.6100000;115.3000000;115.5000000
GAZP;60;20170823;190000;115.5000000;115.7500000;115.3800000;115.7500000
GAZP;60;20170824;110000;115.7700000;115.9900000;115.4200000;115.9200000
GAZP;60;20170824;120000;115.9100000;115.9200000;115.5500000;115.6500000
GAZP;60;20170824;130000;115.6500000;115.7500000;115.6200000;115.7200000
GAZP;60;20170824;140000;115.7100000;115.9200000;115.6600000;115.8500000
GAZP;60;20170824;150000;115.8500000;116.1900000;115.7100000;116.0200000
GAZP;60;20170824;160000;116.0200000;116.8900000;116.0100000;116.5300000
GAZP;60;20170824;170000;116.5000000;116.7000000;116.2800000;116.2800000
GAZP;60;20170824;180000;116.2900000;116.5600000;116.1500000;116.5000000
GAZP;60;20170824;190000;116.5000000;116.5600000;116.1000000;116.5600000
GAZP;60;20170825;110000;116.8200000;117.3000000;116.5600000;117.1500000
GAZP;60;20170825;120000;117.1200000;117.8500000;117.0900000;117.7800000
GAZP;60;20170825;130000;117.8000000;117.8900000;117.3700000;117.5300000
GAZP;60;20170825;140000;117.5000000;117.9900000;117.4000000;117.9700000
GAZP;60;20170825;150000;117.9600000;118.0000000;117.5600000;117.7100000
GAZP;60;20170825;160000;117.7400000;117.8300000;117.5500000;117.6300000
GAZP;60;20170825;170000;117.6500000;117.8400000;117.5500000;117.6000000
GAZP;60;20170825;180000;117.6000000;117.8200000;117.1000000;117.2100000
GAZP;60;20170825;190000;117.2100000;117.8500000;117.0500000;117.8500000
GAZP;60;20170828;110000;117.7900000;118.6300000;117.5400000;118.5000000
GAZP;60;20170828;120000;118.5000000;118.7300000;118.3000000;118.5700000
GAZP;60;20170828;130000;118.5700000;118.5900000;118.1800000;118.2400000
GAZP;60;20170828;140000;118.2400000;118.6100000;118.2200000;118.4400000
GAZP;60;20170828;150000;118.4200000;118.5400000;118.3500000;118.5100000
GAZP;60;20170828;160000;118.5000000;118.6000000;118.2400000;118.3900000
GAZP;60;20170828;170000;118.3500000;118.5000000;118.0700000;118.2800000
GAZP;60;20170828;180000;118.2600000;118.5900000;118.1200000;118.5100000
GAZP;60;20170828;190000;118.5100000;118.7500000;118.3700000;118.7500000
GAZP;60;20170829;110000;118.5000000;118.6300000;117.2700000;117.3100000
GAZP;60;20170829;120000;117.3100000;117.3400000;116.6300000;117.0800000
GAZP;60;20170829;130000;117.0700000;117.3300000;116.7300000;116.8000000
GAZP;60;20170829;140000;116.7600000;116.9700000;116.5500000;116.5900000
GAZP;60;20170829;150000;116.5900000;116.9700000;116.5000000;116.8900000
GAZP;60;20170829;160000;116.9000000;117.2000000;116.7000000;117.1200000
GAZP;60;20170829;170000;117.1500000;117.8900000;117.1100000;117.8400000
GAZP;60;20170829;180000;117.8700000;118.3800000;117.8000000;118.2400000
GAZP;60;20170829;190000;118.2800000;118.3300000;118.0600000;118.3000000
GAZP;60;20170830;110000;118.4000000;118.9000000;117.7700000;118.3300000
GAZP;60;20170830;120000;118.3600000;118.3600000;117.8700000;117.9200000
GAZP;60;20170830;130000;117.9000000;117.9200000;117.0500000;117.2000000
